ax,ay,az,qw,qx,qy,qz,u_prev,v_prev,w_prev,u,v,w
-0.00347187,0.0118632,-9.81727,0.49003398,0.00084573496,-0.00574952,0.87168396,0.240419,-0.00292486,-7.35364e-08,0.24042,-0.0029218,-7.34522e-08
-0.014162,-0.00460247,-9.82897,0.49000078,0.0008409856,-0.0057467176,0.8717026,0.24042,-0.0029218,-7.34522e-08,0.24042,-0.00291878,-7.35247e-08
-0.0212096,0.0105737,-9.80214,0.48994887,0.00091667974,-0.0057431785,0.87173176,0.24042,-0.00291878,-7.35247e-08,0.240421,-0.00291583,-7.37512e-08
0.0137513,-0.0106057,-9.82092,0.48991296,0.0009137939,-0.00574352,0.87175196,0.240421,-0.00291583,-7.37512e-08,0.240421,-0.00291293,-7.41237e-08
-0.0135889,-0.00294494,-9.80729,0.48987705,0.0009120661,-0.0057520405,0.8717721,0.240421,-0.00291293,-7.41237e-08,0.240422,-0.00291008,-7.46423e-08
-0.00362977,-0.00215626,-9.78885,0.48984194,0.0009103549,-0.005742419,0.8717919,0.240422,-0.00291008,-7.46423e-08,0.240422,-0.00290729,-7.52843e-08
0.00487278,-0.0167984,-9.80125,0.48980677,0.0009024946,-0.0057462873,0.8718116,0.240422,-0.00290729,-7.52843e-08,0.240423,-0.00290454,-7.60249e-08
0.00353444,0.0177319,-9.80341,0.48977596,0.0009015639,-0.0057520294,0.8718289,0.240423,-0.00290454,-7.60249e-08,0.240423,-0.00290184,-7.68384e-08
-0.0104745,-0.00397183,-9.80516,0.48974514,0.00089768326,-0.0057482217,0.87184626,0.240423,-0.00290184,-7.68384e-08,0.240424,-0.00289919,-7.76988e-08
-0.00768632,0.00438533,-9.81176,0.48970997,0.000897864,-0.00574874,0.871866,0.240424,-0.00289919,-7.76988e-08,0.240425,-0.00289657,-7.8581e-08
-0.00736683,-0.0130598,-9.80378,0.4896741,0.0009001542,-0.005747041,0.87188613,0.240425,-0.00289657,-7.8581e-08,0.240425,-0.00289399,-7.9461e-08
-0.00363188,0.0180487,-9.80491,0.48964402,0.000901444,-0.00574947,0.871903,0.240425,-0.00289399,-7.9461e-08,0.240426,-0.00289143,-8.0317e-08
0.00169201,-0.0106629,-9.81204,0.48961318,0.00089460233,-0.005752642,0.87192035,0.240426,-0.00289143,-8.0317e-08,0.240426,-0.0028889,-8.11296e-08
0.0069539,0.00659847,-9.81897,0.48957998,0.0008918669,-0.00575639,0.87193894,0.240426,-0.0028889,-8.11296e-08,0.240427,-0.00288639,-8.18822e-08
-0.0122437,0.0127969,-9.82305,0.4895499,0.00089217286,-0.005752519,0.8719559,0.240427,-0.00288639,-8.18822e-08,0.240427,-0.00288388,-8.25851e-08
0.0112679,0.00668313,-9.81611,0.4895179,0.00088826986,-0.005749919,0.8719738,0.240427,-0.00288388,-8.25851e-08,0.240428,-0.00288137,-8.32089e-08
0.0106885,-0.00591498,-9.79394,0.48948902,0.00088815304,-0.00575531,0.87199,0.240428,-0.00288137,-8.32089e-08,0.240428,-0.00287886,-8.37296e-08
-0.00850164,0.0210683,-9.79331,0.48945385,0.00088895974,-0.0057624383,0.8720097,0.240428,-0.00287886,-8.37296e-08,0.240429,-0.00287634,-8.41287e-08
0.0291135,0.00337328,-9.81816,0.48942184,0.0008895187,-0.005758008,0.8720277,0.240429,-0.00287634,-8.41287e-08,0.240429,-0.0028738,-8.43933e-08
-0.0104267,-0.00784085,-9.80995,0.4893922,0.00088524836,-0.0057591624,0.8720443,0.240429,-0.0028738,-8.43933e-08,0.24043,-0.00287124,-8.4516e-08
-0.0112685,-0.00169063,-9.81865,0.48936212,0.00088509824,-0.0057594115,0.8720612,0.24043,-0.00287124,-8.4516e-08,0.24043,-0.00286866,-8.44943e-08
0.0111772,-0.00645998,-9.79709,0.48933673,0.0008897625,-0.0057519167,0.8720755,0.24043,-0.00286866,-8.44943e-08,0.240431,-0.00286604,-8.43304e-08
0.01095,-0.0143551,-9.80524,0.48930514,0.0008914932,-0.0057514417,0.87209326,0.240431,-0.00286604,-8.43304e-08,0.240431,-0.00286339,-8.40308e-08
0.00512069,0.00156675,-9.81407,0.48927385,0.0008904177,-0.005759308,0.8721107,0.240431,-0.00286339,-8.40308e-08,0.240432,-0.00286071,-8.3605e-08
0.00610824,-0.00878606,-9.81739,0.4892399,0.0008835868,-0.0057588187,0.8721298,0.240432,-0.00286071,-8.3605e-08,0.240432,-0.002858,-8.30658e-08
0.0143523,-0.0128673,-9.82117,0.48921296,0.00088154094,-0.0057579395,0.87214494,0.240432,-0.002858,-8.30658e-08,0.240433,-0.00285524,-8.242e-08
0.00946238,-0.000788382,-9.81938,0.48918524,0.0008843634,-0.005761453,0.87216043,0.240433,-0.00285524,-8.242e-08,0.240433,-0.00285244,-8.16772e-08
0.0190299,-0.00342521,-9.81489,0.4891528,0.0008849036,-0.0057661673,0.8721786,0.240433,-0.00285244,-8.16772e-08,0.240434,-0.0028496,-8.08491e-08
0.00972653,-0.00378192,-9.79898,0.48912194,0.00088667887,-0.005771169,0.8721959,0.240434,-0.0028496,-8.08491e-08,0.240434,-0.00284672,-7.99489e-08
0.00483576,-0.0101558,-9.82484,0.4890848,0.00088886765,-0.005773888,0.87221664,0.240434,-0.00284672,-7.99489e-08,0.240435,-0.0028438,-7.89908e-08
0.00890172,0.00684684,-9.7998,0.48905516,0.0008877163,-0.005774432,0.8722333,0.240435,-0.0028438,-7.89908e-08,0.240435,-0.00284084,-7.79896e-08
0.00920379,0.0184075,-9.80419,0.4890278,0.0008867816,-0.0057786675,0.8722486,0.240435,-0.00284084,-7.79896e-08,0.240436,-0.00283785,-7.69604e-08
0.0042168,0.0125222,-9.79663,0.48899695,0.0008894169,-0.005776929,0.87226593,0.240436,-0.00283785,-7.69604e-08,0.240436,-0.00283481,-7.59179e-08
0.020479,0.0104558,-9.8022,0.48896492,0.0008904469,-0.0057758493,0.8722839,0.240436,-0.00283481,-7.59179e-08,0.240437,-0.00283174,-7.48761e-08
-0.000545868,-0.00953376,-9.8099,0.4889302,0.00088484335,-0.005775622,0.87230337,0.240437,-0.00283174,-7.48761e-08,0.240437,-0.00282865,-7.38428e-08
0.0164849,0.020939,-9.80813,0.48890087,0.00088587176,-0.0057809283,0.87231976,0.240437,-0.00282865,-7.38428e-08,0.240438,-0.00282553,-7.28445e-08
-0.023256,0.0134377,-9.81346,0.48886883,0.0008848317,-0.005778828,0.8723377,0.240438,-0.00282553,-7.28445e-08,0.240438,-0.00282239,-7.19044e-08
0.00856459,-0.0133412,-9.81766,0.48883724,0.0008811794,-0.0057774927,0.8723554,0.240438,-0.00282239,-7.19044e-08,0.240439,-0.00281924,-7.1042e-08
-0.0177331,0.00662118,-9.79453,0.488804,0.00087623805,-0.0057770405,0.87237406,0.240439,-0.00281924,-7.1042e-08,0.24044,-0.00281608,-7.02729e-08
-0.0184989,0.00450572,-9.82444,0.48877004,0.00087566406,-0.0057789907,0.8723931,0.24044,-0.00281608,-7.02729e-08,0.24044,-0.00281292,-6.96083e-08
-0.019708,0.0125845,-9.81754,0.48873487,0.0008743758,-0.0057784487,0.8724128,0.24044,-0.00281292,-6.96083e-08,0.240441,-0.00280975,-6.90558e-08
-0.00528763,0.0161553,-9.80426,0.48870596,0.00087372295,-0.00578092,0.87242895,0.240441,-0.00280975,-6.90558e-08,0.240441,-0.00280659,-6.8619e-08
-0.0029282,0.000244162,-9.82166,0.48867202,0.00087077904,-0.00577498,0.872448,0.240441,-0.00280659,-6.8619e-08,0.240442,-0.00280343,-6.82977e-08
-0.0186791,0.0164737,-9.82489,0.48863685,0.0008716767,-0.0057698283,0.87246776,0.240442,-0.00280343,-6.82977e-08,0.240442,-0.00280027,-6.80885e-08
0.0330265,0.0027256,-9.82517,0.488606,0.00087239,-0.00577026,0.87248504,0.240442,-0.00280027,-6.80885e-08,0.240443,-0.00279714,-6.79203e-08
0.00723699,0.00726718,-9.81139,0.4885759,0.00087006786,-0.005772639,0.87250185,0.240443,-0.00279714,-6.79203e-08,0.240443,-0.00279403,-6.78227e-08
0.0120691,-0.0125045,-9.81456,0.4885497,0.0008754445,-0.005777097,0.8725165,0.240443,-0.00279403,-6.78227e-08,0.240444,-0.00279094,-6.7819e-08
-0.00575457,0.00785714,-9.80419,0.48851693,0.00088199385,-0.0057743792,0.8725349,0.240444,-0.00279094,-6.7819e-08,0.240444,-0.00278789,-6.7926e-08
0.0158588,-0.0140202,-9.81178,0.48848608,0.00088396214,-0.005769671,0.87255216,0.240444,-0.00278789,-6.7926e-08,0.240445,-0.00278488,-6.81543e-08
-0.0213679,-0.00562622,-9.80248,0.4884478,0.00088471064,-0.0057675275,0.8725736,0.240445,-0.00278488,-6.81543e-08,0.240445,-0.00278191,-6.85086e-08
0.0143158,0.00263237,-9.79678,0.4884111,0.00088146015,-0.005768391,0.8725942,0.240445,-0.00278191,-6.85086e-08,0.240446,-0.00277897,-6.89882e-08
0.0115701,-0.00389973,-9.7965,0.48838413,0.0008818472,-0.0057659815,0.87260926,0.240446,-0.00277897,-6.89882e-08,0.240446,-0.00277608,-6.95878e-08
-0.0139893,0.00922651,-9.80052,0.48835596,0.00095257896,-0.0057653,0.87262493,0.240446,-0.00277608,-6.95878e-08,0.240447,-0.00277323,-7.02976e-08
-0.0115245,-0.00542718,-9.81072,0.48832196,0.0009561979,-0.0057701096,0.87264395,0.240447,-0.00277323,-7.02976e-08,0.240447,-0.00277043,-7.1105e-08
0.0027521,-0.0104961,-9.82666,-0.15730903,-0.00073359115,-0.0013824702,-0.9875482,0.238617,0.00834926,-6.20159e-07,0.238621,0.00834161,-6.16546e-07
-0.000404076,-6.93546e-05,-9.80492,-0.15742901,-0.0007349271,-0.0013799601,-0.98752904,0.238621,0.00834161,-6.16546e-07,0.238626,0.00833397,-6.1262e-07
0.00616281,-0.0197693,-9.80455,-0.15754704,-0.0007306112,-0.0013769703,-0.98751026,0.238626,0.00833397,-6.1262e-07,0.23863,0.00832637,-6.08713e-07
-0.00621985,-0.0164439,-9.82564,-0.15766506,-0.0007296103,-0.0013802606,-0.9874914,0.23863,0.00832637,-6.08713e-07,0.238634,0.00831882,-6.05106e-07
-0.00297142,-0.0135508,-9.82539,-0.15778895,-0.0007293637,-0.0013822694,-0.98747164,0.238634,0.00831882,-6.05106e-07,0.238639,0.00831133,-6.0203e-07
-0.0183538,0.00973002,-9.80504,-0.15790793,-0.0007296937,-0.0013819694,-0.9874526,0.238639,0.00831133,-6.0203e-07,0.238643,0.0083039,-5.99661e-07
0.00268314,-0.0170629,-9.80343,-0.15802693,-0.0007290747,-0.0013832594,-0.98743355,0.238643,0.0083039,-5.99661e-07,0.238648,0.00829656,-5.98123e-07
-0.00749326,-0.0130144,-9.81242,-0.15813895,-0.00073456974,-0.0013859095,-0.9874156,0.238648,0.00829656,-5.98123e-07,0.238652,0.00828929,-5.97492e-07
0.0103014,-0.00645318,-9.80732,-0.15825598,-0.0007374429,-0.0013838399,-0.9873969,0.238652,0.00828929,-5.97492e-07,0.238656,0.00828212,-5.97796e-07
0.0120752,-0.0106958,-9.81228,-0.15837497,-0.00073785987,-0.0013826697,-0.9873778,0.238656,0.00828212,-5.97796e-07,0.238661,0.00827504,-5.99023e-07
-0.00794725,0.00822838,-9.79898,-0.15849704,-0.0007380912,-0.0013819203,-0.9873582,0.238661,0.00827504,-5.99023e-07,0.238665,0.00826804,-6.01384e-07
0.00224889,-0.00953568,-9.78951,-0.15861699,-0.00074157194,-0.0013730599,-0.98733896,0.238665,0.00826804,-6.01384e-07,0.238669,0.00826111,-6.04669e-07
0.00317553,-0.0203968,-9.81381,-0.15873402,-0.0007394321,-0.0013756301,-0.9873201,0.238669,0.00826111,-6.04669e-07,0.238673,0.00825425,-6.08659e-07
-0.0248379,0.000742616,-9.80737,-0.158853,-0.00074283,-0.00137439,-0.987301,0.238673,0.00825425,-6.08659e-07,0.238678,0.00824745,-6.13133e-07
0.0027804,-0.00945958,-9.82745,-0.15897393,-0.00073829066,-0.0013746293,-0.98728156,0.238678,0.00824745,-6.13133e-07,0.238682,0.0082407,-6.17872e-07
-0.000339764,-0.0117286,-9.80666,-0.15909095,-0.0007360008,-0.0013783996,-0.98726267,0.238682,0.0082407,-6.17872e-07,0.238686,0.00823399,-6.22671e-07
0.00591,-0.0307571,-9.80173,-0.15921009,-0.0007310624,-0.0013738007,-0.9872435,0.238686,0.00823399,-6.22671e-07,0.238691,0.00822729,-6.27339e-07
0.0309054,-0.00495268,-9.80139,-0.159331,-0.000729562,-0.00137389,-0.987224,0.238691,0.00822729,-6.27339e-07,0.238695,0.00822061,-6.31707e-07
0.00155329,-0.0141657,-9.78793,-0.15946002,-0.00073027913,-0.0013780203,-0.9872032,0.238695,0.00822061,-6.31707e-07,0.238699,0.00821393,-6.35628e-07
-0.00621356,0.000802325,-9.79659,-0.15957996,-0.00072975986,-0.0013745897,-0.98718375,0.238699,0.00821393,-6.35628e-07,0.238704,0.00820723,-6.38979e-07
-0.00837998,-0.0068366,-9.82617,-0.15970103,-0.00073110615,-0.0013742303,-0.9871642,0.238704,0.00820723,-6.38979e-07,0.238708,0.00820053,-6.41395e-07
0.0142609,-0.0254729,-9.79463,-0.15981707,-0.0007301073,-0.0013725006,-0.9871454,0.238708,0.00820053,-6.41395e-07,0.238712,0.00819381,-6.42958e-07
-0.0143182,-0.0117907,-9.81667,-0.159937,-0.00073648,-0.00137053,-0.987126,0.238712,0.00819381,-6.42958e-07,0.238716,0.00818708,-6.43759e-07
0.00775258,-0.00987472,-9.78802,-0.16004702,-0.0007392151,-0.0013727702,-0.9871082,0.238716,0.00818708,-6.43759e-07,0.238721,0.00818032,-6.43893e-07
2.66159e-05,-0.0107668,-9.81674,-0.16016094,-0.0007356608,-0.0013741995,-0.9870897,0.238721,0.00818032,-6.43893e-07,0.238725,0.00817355,-6.4346e-07
-0.00300864,-0.0211038,-9.79718,-0.160282,-0.00073621504,-0.00137511,-0.98707,0.238725,0.00817355,-6.4346e-07,0.238729,0.00816676,-6.42558e-07
0.0190986,0.00434457,-9.80477,-0.16039495,-0.00072840677,-0.0013765196,-0.98705167,0.238729,0.00816676,-6.42558e-07,0.238733,0.00815995,-6.4128e-07
-0.0129375,0.0117407,-9.82768,-0.16051795,-0.0007297288,-0.0013809996,-0.9870317,0.238733,0.00815995,-6.4128e-07,0.238738,0.00815312,-6.39714e-07
-0.00108502,-0.0149189,-9.83081,-0.16063008,-0.0007259803,-0.0013817806,-0.98701346,0.238738,0.00815312,-6.39714e-07,0.238742,0.00814627,-6.37942e-07
-0.00467204,-0.0174956,-9.79812,-0.16075194,-0.0007244167,-0.0013799295,-0.9869936,0.238742,0.00814627,-6.37942e-07,0.238746,0.00813941,-6.36033e-07
-0.0082909,-0.0162251,-9.79843,-0.16086698,-0.0007245779,-0.0013770998,-0.9869749,0.238746,0.00813941,-6.36033e-07,0.23875,0.00813256,-6.33593e-07
0.00998405,-0.00228334,-9.82779,-0.16098493,-0.0007232917,-0.0013802595,-0.98695564,0.23875,0.00813256,-6.33593e-07,0.238754,0.00812572,-6.30887e-07
0.00273105,0.00667171,-9.80281,-0.16110404,-0.0007259612,-0.0013789902,-0.9869362,0.238754,0.00812572,-6.30887e-07,0.238759,0.0081189,-6.28143e-07
0.00333364,-0.00757707,-9.82428,-0.16122507,-0.0007301053,-0.0013838205,-0.9869164,0.238759,0.0081189,-6.28143e-07,0.238763,0.00811212,-6.25554e-07
-0.000665071,-0.0266696,-9.79546,-0.16133702,-0.0007313391,-0.0013828701,-0.9868981,0.238763,0.00811212,-6.25554e-07,0.238767,0.00810537,-6.23275e-07
0.00669741,-0.0105011,-9.80284,-0.16145399,-0.000734991,-0.0013829,-0.986879,0.238767,0.00810537,-6.23275e-07,0.238771,0.00809867,-6.21424e-07
-0.00199132,-0.0178204,-9.83223,-0.16156903,-0.0007345671,-0.0013825202,-0.98686016,0.238771,0.00809867,-6.21424e-07,0.238775,0.00809202,-6.20082e-07
-0.0233076,0.0173759,-9.81432,-0.16168503,-0.0007354841,-0.0013811203,-0.9868412,0.238775,0.00809202,-6.20082e-07,0.238779,0.00808543,-6.19294e-07
-0.0048753,0.00407144,-9.81217,-0.16179502,-0.0007347841,-0.0013876602,-0.98682314,0.238779,0.00808543,-6.19294e-07,0.238784,0.00807889,-6.19076e-07
0.0181511,0.00499237,-9.81593,-0.16190307,-0.0007315093,-0.0013880905,-0.98680544,0.238784,0.00807889,-6.19076e-07,0.238788,0.00807241,-6.19414e-07
-0.00339183,-0.0196484,-9.80762,-0.16201906,-0.00072828826,-0.0013950205,-0.98678637,0.238788,0.00807241,-6.19414e-07,0.238792,0.00806595,-6.20645e-07
-0.0117921,-0.0241979,-9.81352,-0.16213505,-0.00072092924,-0.0013893205,-0.98676735,0.238792,0.00806595,-6.20645e-07,0.238796,0.00805952,-6.22463e-07
-0.0103014,-0.00808168,-9.80448,-0.16224699,-0.00073083997,-0.0013878399,-0.98674893,0.238796,0.00805952,-6.22463e-07,0.2388,0.00805309,-6.24575e-07
-0.0126534,0.00784922,-9.80945,-0.16235794,-0.00072820776,-0.0013916296,-0.9867307,0.2388,0.00805309,-6.24575e-07,0.238804,0.00804664,-6.2671e-07
0.00577353,0.00700772,-9.82395,-0.16247393,-0.0007211977,-0.0013821694,-0.9867116,0.238804,0.00804664,-6.2671e-07,0.238808,0.00804018,-6.28624e-07
-0.00345189,0.0126768,-9.7945,-0.16258602,-0.0007261481,-0.0013818801,-0.98669314,0.238808,0.00804018,-6.28624e-07,0.238812,0.00803367,-6.30106e-07
0.00906529,-0.0164718,-9.81907,-0.16270103,-0.00073109014,-0.0013827502,-0.9866742,0.238812,0.00803367,-6.30106e-07,0.238817,0.0080271,-6.30982e-07
-0.0044805,-0.0127231,-9.81921,-0.16281295,-0.0007322808,-0.0013760396,-0.9866557,0.238817,0.0080271,-6.30982e-07,0.238821,0.00802046,-6.31114e-07
0.0152694,-0.00726831,-9.79942,-0.16289599,-0.000746525,-0.00138349,-0.986642,0.238821,0.00802046,-6.31114e-07,0.238825,0.00801374,-6.30406e-07
-0.00320689,-0.0120432,-9.79617,-0.16301003,-0.0007438681,-0.0013838502,-0.98662317,0.238825,0.00801374,-6.30406e-07,0.238829,0.00800692,-6.28797e-07
-0.00814042,-0.00558327,-9.81038,-0.16312405,-0.0007464892,-0.0013836505,-0.98660433,0.238829,0.00800692,-6.28797e-07,0.238833,0.00800003,-6.25909e-07
-0.0163421,0.00107591,-9.81699,-0.16323695,-0.00074685575,-0.0013847195,-0.9865856,0.238833,0.00800003,-6.25909e-07,0.238837,0.00799306,-6.22003e-07
0.00735133,-7.15681e-06,-9.83105,-0.16334902,-0.00074628706,-0.0013824902,-0.9865671,0.238837,0.00799306,-6.22003e-07,0.238841,0.00798602,-6.17338e-07
-0.0021657,-0.00293383,-9.79289,-0.16345897,-0.00074522593,-0.0013862498,-0.9865489,0.238841,0.00798602,-6.17338e-07,0.238846,0.00797892,-6.12165e-07
0.0313767,0.000691987,-9.80376,-0.16356699,-0.000747654,-0.00138612,-0.98653096,0.238846,0.00797892,-6.12165e-07,0.23885,0.00797177,-6.06724e-07
-0.0131001,-0.00342668,-9.81578,-0.16368102,-0.000752478,-0.0013899901,-0.98651206,0.23885,0.00797177,-6.06724e-07,0.238854,0.00796457,-6.01233e-07
0.0156871,-0.0151244,-9.78363,-0.16379097,-0.00075430085,-0.0013937997,-0.98649377,0.238854,0.00796457,-6.01233e-07,0.238858,0.00795733,-5.95885e-07
-0.0064381,-0.00368901,-9.81949,-0.163904,-0.000757183,-0.00139596,-0.986475,0.238858,0.00795733,-5.95885e-07,0.238862,0.00795007,-5.90846e-07
-0.00322338,-0.0152893,-9.81485,-0.16401103,-0.00076002115,-0.0013934803,-0.9864572,0.238862,0.00795007,-5.90846e-07,0.238866,0.0079428,-5.86251e-07
-0.00795572,-0.0160306,-9.82671,-0.16411807,-0.00075733435,-0.0013948306,-0.9864394,0.238866,0.0079428,-5.86251e-07,0.23887,0.00793551,-5.82204e-07
-0.000781411,-0.0223702,-9.82467,-0.16422997,-0.0007563438,-0.0013932798,-0.9864208,0.23887,0.00793551,-5.82204e-07,0.238874,0.00792822,-5.78892e-07
0.00362747,-0.0161686,-9.79119,-0.164343,-0.000756696,-0.0013895,-0.986402,0.238874,0.00792822,-5.78892e-07,0.238878,0.00792093,-5.76282e-07
0.00159569,-0.0101076,-9.83327,-0.16445506,-0.00075561024,-0.0013945104,-0.9863833,0.238878,0.00792093,-5.76282e-07,0.238882,0.00791363,-5.74324e-07
0.00779185,-0.00181093,-9.83193,-0.16456191,-0.0007533416,-0.0013926993,-0.9863655,0.238882,0.00791363,-5.74324e-07,0.238886,0.00790634,-5.7295e-07
0.0237356,0.0155518,-9.82045,-0.1646759,-0.0007550046,-0.0013960692,-0.9863464,0.238886,0.00790634,-5.7295e-07,0.23889,0.00789905,-5.72081e-07
-0.00896423,-0.0238538,-9.78443,-0.16478196,-0.0007507328,-0.0014009796,-0.9863287,0.23889,0.00789905,-5.72081e-07,0.238895,0.00789175,-5.71629e-07
-0.0158263,-0.0111522,-9.80228,-0.164894,-0.000749245,-0.00140446,-0.98631,0.238895,0.00789175,-5.71629e-07,0.238899,0.00788445,-5.71501e-07
-0.00802361,-0.0238091,-9.80646,-0.16500005,-0.0007502822,-0.0014057003,-0.98629224,0.238899,0.00788445,-5.71501e-07,0.238903,0.00787715,-5.71604e-07
0.00325991,-0.00838338,-9.81097,-0.165115,-0.000754854,-0.00140553,-0.98627305,0.238903,0.00787715,-5.71604e-07,0.238907,0.00786983,-5.71845e-07
-0.00457117,0.00879324,-9.82177,-0.16522007,-0.00075576134,-0.0014058707,-0.9862554,0.238907,0.00786983,-5.71845e-07,0.238911,0.00786249,-5.72138e-07
0.00110066,0.00767808,-9.81118,-0.16533098,-0.0007554379,-0.0014036098,-0.9862369,0.238911,0.00786249,-5.72138e-07,0.238915,0.00785514,-5.72339e-07
0.0194149,0.00456518,-9.8028,-0.16544107,-0.0007556333,-0.0014022605,-0.9862184,0.238915,0.00785514,-5.72339e-07,0.238919,0.00784776,-5.72427e-07
-0.00323753,-0.0100134,-9.80646,-0.16554402,-0.00075683306,-0.0014058201,-0.9862011,0.238919,0.00784776,-5.72427e-07,0.238923,0.00784037,-5.72385e-07
0.00515154,-0.0169864,-9.80933,-0.16565605,-0.00075632124,-0.0014045005,-0.9861823,0.238923,0.00784037,-5.72385e-07,0.238927,0.00783295,-5.72202e-07
0.0200262,0.0119157,-9.81256,-0.16576192,-0.00075659965,-0.0014056993,-0.9861645,0.238927,0.00783295,-5.72202e-07,0.238931,0.0078255,-5.71869e-07
-0.00455215,-0.0085233,-9.82759,-0.16586503,-0.00075464713,-0.0013969702,-0.98614717,0.238931,0.0078255,-5.71869e-07,0.238935,0.00781803,-5.7138e-07
-0.00754582,-0.0117673,-9.82089,-0.16597706,-0.00076120225,-0.0014020305,-0.98612833,0.238935,0.00781803,-5.7138e-07,0.238939,0.00781052,-5.70735e-07
0.00714839,0.0279939,-9.83133,-0.16608308,-0.00075886736,-0.0014033307,-0.98611045,0.238939,0.00781052,-5.70735e-07,0.238943,0.00780298,-5.69934e-07
-0.00706943,-0.0173695,-9.8162,-0.16618602,-0.0007595611,-0.0014013002,-0.9860931,0.238943,0.00780298,-5.69934e-07,0.238947,0.00779541,-5.68983e-07
0.0103288,-0.0132901,-9.8411,-0.16628605,-0.0007606662,-0.0014031203,-0.9860763,0.238947,0.00779541,-5.68983e-07,0.238951,0.0077878,-5.67886e-07
0.0153662,-0.000510281,-9.79987,-0.16639498,-0.0007580369,-0.0014027299,-0.9860579,0.238951,0.0077878,-5.67886e-07,0.238955,0.00778014,-5.66693e-07
0.000982844,0.0022458,-9.80388,-0.16650699,-0.000761867,-0.0013970999,-0.986039,0.238955,0.00778014,-5.66693e-07,0.238959,0.00777244,-5.65369e-07
-0.0121686,-0.0110875,-9.81588,-0.16661301,-0.00076829107,-0.0013943301,-0.9860211,0.238959,0.00777244,-5.65369e-07,0.238963,0.00776469,-5.63888e-07
0.00205041,-0.00474712,-9.80903,-0.16671692,-0.00076860463,-0.0013943693,-0.9860035,0.238963,0.00776469,-5.63888e-07,0.238967,0.0077569,-5.6223e-07
0.00307765,-0.000498288,-9.80766,-0.16682293,-0.00076959265,-0.0013974394,-0.9859856,0.238967,0.0077569,-5.6223e-07,0.238971,0.00774905,-5.6038e-07
-0.00382664,-0.0103744,-9.81775,-0.16693008,-0.0007689333,-0.0013932707,-0.98596746,0.238971,0.00774905,-5.6038e-07,0.238975,0.00774114,-5.58332e-07
-0.0172238,-0.0121446,-9.81197,-0.167033,-0.00076346204,-0.0013888001,-0.98595005,0.238975,0.00774114,-5.58332e-07,0.238979,0.00773318,-5.56083e-07
0.0229865,0.0156548,-9.82193,-0.16713901,-0.00076924305,-0.0013855601,-0.98593205,0.238979,0.00773318,-5.56083e-07,0.238983,0.00772516,-5.53639e-07
0.00871483,0.00739303,-9.77947,-0.16724695,-0.0007743128,-0.0013859896,-0.98591375,0.238983,0.00772516,-5.53639e-07,0.238987,0.00771708,-5.5101e-07
-0.00738745,-0.0252801,-9.82439,-0.16734907,-0.00077645533,-0.0013867606,-0.9858964,0.238987,0.00771708,-5.5101e-07,0.238991,0.00770894,-5.48208e-07
-0.00533201,0.000528003,-9.81763,-0.16745508,-0.00078471936,-0.0013821006,-0.9858784,0.238991,0.00770894,-5.48208e-07,0.238995,0.00770076,-5.45056e-07
-0.0127627,-0.00333692,-9.7867,-0.16756399,-0.00077975093,-0.0013777599,-0.98585993,0.238995,0.00770076,-5.45056e-07,0.238999,0.00769255,-5.41732e-07
-0.0283515,0.00132674,-9.82404,-0.16767095,-0.00077861577,-0.0013814596,-0.98584175,0.238999,0.00769255,-5.41732e-07,0.239003,0.00768432,-5.38397e-07
0.0212333,-0.0185275,-9.81397,-0.16777095,-0.00077658077,-0.0013786796,-0.9858247,0.239003,0.00768432,-5.38397e-07,0.239007,0.00767606,-5.35194e-07
