ax,ay,az,qw,qx,qy,qz,vE,vN,vD
0.0137546,-0.0238657,-9.823,0.49668685,-0.0044537387,-0.0025218092,0.86791474,-0.12947452,0.1912891,-0.0013344772
0.00724119,-0.019895,-9.82404,0.49700913,-0.004451571,-0.0025238306,0.8677302,-0.12933391,0.19139014,-0.0013324595
-0.0047915,-0.0215558,-9.80201,0.49732703,-0.00445877,-0.0025212301,0.86754805,-0.1291951,0.19148979,-0.0013352763
0.0238485,-0.0242168,-9.81166,0.4976511,-0.004459931,-0.0025169104,0.8673622,-0.12905337,0.19159123,-0.0013359251
0.00337552,-0.0360547,-9.79537,0.49797317,-0.0044628917,-0.0025182408,0.8671773,-0.12891252,0.19169195,-0.0013361732
0.00288599,-0.00997492,-9.8148,0.498294,-0.00446206,-0.00251641,0.866993,-0.12877211,0.19179222,-0.0013354969
-0.00266824,-0.0188857,-9.80952,0.498621,-0.00446065,-0.00251495,0.86680496,-0.12862879,0.1918943,-0.0013344905
0.00978447,-0.0188065,-9.80085,0.49894285,-0.0044669984,-0.0025185992,0.8666197,-0.1284881,0.19199562,-0.0013356704
0.00245404,-0.0269244,-9.80283,0.49926198,-0.00446428,-0.0025169598,0.86643595,-0.12834814,0.19209513,-0.0013341763
0.0178885,-0.0391835,-9.80584,0.49958295,-0.0044639097,-0.0025194497,0.8662509,-0.12820715,0.19219518,-0.0013328046
-0.00295291,-0.0217352,-9.79948,0.49990502,-0.0044651404,-0.00252178,0.866065,-0.12806554,0.19229545,-0.0013321247
0.00150302,-0.0198381,-9.82772,0.5002297,-0.004464308,-0.0025236986,0.86587757,-0.12792267,0.19239643,-0.001330668
-0.00133383,-0.0349139,-9.81563,0.5005509,-0.0044672797,-0.0025186497,0.8656919,-0.12778175,0.19249713,-0.0013322291
0.0109535,-0.0158453,-9.81329,0.5008663,-0.0044680927,-0.0025186513,0.8655095,-0.12764283,0.19259517,-0.0013318677
-0.00117052,-0.0164249,-9.81265,0.5011869,-0.0044720294,-0.0025157896,0.86532384,-0.12750134,0.19269474,-0.0013333744
0.0183706,-0.0253944,-9.84035,0.50151026,-0.0044709123,-0.0025168413,0.8651365,-0.12735863,0.19279496,-0.0013319792
0.00910539,-0.0184644,-9.81477,0.50182885,-0.0044711684,-0.0025226092,0.8649517,-0.12721787,0.19289377,-0.0013301898
0.0113723,-0.00559472,-9.82199,0.5021552,-0.0044746012,-0.002521491,0.8647623,-0.12707402,0.19299562,-0.001331119
0.00306126,-0.0238755,-9.82624,0.502476,-0.0044753198,-0.0025189498,0.8645759,-0.12693204,0.1930949,-0.0013312267
0.0308328,-0.00945473,-9.80811,0.50279206,-0.0044820504,-0.0025212702,0.8643921,-0.1267921,0.19319266,-0.001332829
0.0145775,-0.036739,-9.79891,0.50310886,-0.0044804486,-0.0025248392,0.86420774,-0.1266517,0.1932906,-0.0013307249
0.0111393,-0.0173191,-9.80631,0.5034268,-0.0044833277,-0.0025224187,0.8640226,-0.12651128,0.19338961,-0.0013317148
0.00708128,-0.02419,-9.81589,0.5037462,-0.004485202,-0.002519371,0.86383635,-0.12636954,0.1934881,-0.0013324112
-0.0122285,0.000513013,-9.82214,0.50406474,-0.0044821277,-0.0025167488,0.86365056,-0.12622823,0.1935862,-0.001330979
-0.00901916,-0.0144887,-9.78815,0.5043829,-0.004479549,-0.0025141095,0.86346483,-0.12608747,0.19368497,-0.0013297631
-0.00380718,-0.0232993,-9.83073,0.50470096,-0.0044854498,-0.0025154098,0.8632789,-0.12594612,0.19378276,-0.001331229
-0.0154998,-0.0230252,-9.79309,0.50501895,-0.0044871196,-0.0025180697,0.8630929,-0.1258048,0.19388041,-0.0013306657
0.0182941,-0.0182656,-9.83142,0.5053388,-0.004490368,-0.002518889,0.8629057,-0.1256631,0.19397934,-0.0013311376
0.00225158,-0.0111842,-9.82275,0.5056559,-0.004496119,-0.0025233396,0.86271983,-0.12552203,0.19407651,-0.001331888
0.00793851,-0.0290955,-9.83822,0.5059691,-0.004495611,-0.0025263405,0.8625362,-0.12538263,0.19417247,-0.0013303629
-0.0080235,-0.0199033,-9.79265,0.506288,-0.0044942903,-0.00252775,0.86234903,-0.12524115,0.19427082,-0.0013288255
0.0142261,-0.0162177,-9.81349,0.5066023,-0.004500462,-0.0025252313,0.86216444,-0.12510106,0.19436692,-0.0013312023
-0.00669182,-0.0248504,-9.80843,0.506916,-0.00450504,-0.0025287198,0.86197996,-0.124961175,0.19446273,-0.0013316695
0.00396306,-0.0020481,-9.8225,0.5072347,-0.004503657,-0.0025301084,0.8617925,-0.124819465,0.19456078,-0.0013301071
-0.00719719,-0.0260173,-9.78366,0.50755376,-0.004508568,-0.0025319087,0.8616046,-0.124676965,0.19465798,-0.0013310467
-0.00968666,-0.023856,-9.79084,0.507867,-0.00451164,-0.00253194,0.86142,-0.12453741,0.19475432,-0.0013316128
0.0204137,-0.0335198,-9.81573,0.5081809,-0.004509389,-0.0025319094,0.86123484,-0.12439697,0.19484991,-0.0013299881
0.0121818,-0.00803,-9.79099,0.50849205,-0.004513241,-0.0025285103,0.86105114,-0.12425765,0.19494462,-0.0013315891
0.00503231,-0.0257882,-9.8044,0.5088078,-0.004513058,-0.002528149,0.86086464,-0.12411658,0.19504148,-0.001330883
-0.0152611,-0.00560801,-9.8067,0.5091277,-0.004511537,-0.0025257384,0.86067545,-0.12397294,0.19513865,-0.0013300371
0.010862,-0.0255814,-9.8058,0.5094422,-0.0045113117,-0.002518811,0.86048937,-0.12383162,0.19523416,-0.0013306838
0.0076543,-0.0347144,-9.81211,0.509757,-0.0045143096,-0.00251725,0.8603029,-0.1236904,0.19533065,-0.0013315341
-0.014257,-0.0256829,-9.80807,0.51007706,-0.0045160507,-0.0025181405,0.86011314,-0.12354614,0.19542772,-0.0013313317
-0.00498067,-0.016654,-9.81675,0.5103929,-0.004515889,-0.0025131595,0.8599258,-0.123404056,0.19552442,-0.0013315908
0.00648952,-0.042782,-9.78971,0.51070905,-0.0045163203,-0.0025122003,0.85973805,-0.12326114,0.19562033,-0.0013312402
0.0276702,-0.0251579,-9.79784,0.5110209,-0.004516739,-0.0025042393,0.8595528,-0.12311991,0.195715,-0.0013323652
0.043456,-0.0290801,-9.82781,0.5114501,-0.0045225113,-0.0025627208,0.8592972,-0.1229255,0.19584416,-0.0013214207
-0.013622,-0.0323297,-9.81396,0.51175797,-0.0045236396,-0.0025593198,0.85911393,-0.12278567,0.19593759,-0.001321874
0.0135285,-0.025996,-9.82283,0.5120681,-0.004525961,-0.0025529703,0.85892916,-0.12264508,0.19603251,-0.0013234388
0.00517053,-0.02265,-9.8193,0.5123839,-0.004524949,-0.0025464494,0.8587408,-0.12250115,0.19612817,-0.0013236493
0.016031,-0.048113,-9.79267,0.512702,-0.0045229397,-0.0025501898,0.85855097,-0.12235608,0.19622444,-0.0013212756
-0.00067587,-0.0175311,-9.79686,0.51301616,-0.0045196316,-0.0025493107,0.8583633,-0.12221298,0.19632046,-0.0013193563
0.0221134,-0.00353272,-9.82755,0.513331,-0.00452518,-0.00255088,0.858175,-0.12206888,0.19641575,-0.0013205531
-0.0151492,-0.00346011,-9.79722,0.51364076,-0.004528128,-0.0025473589,0.8579896,-0.12192701,0.19650953,-0.0013217704
0.0221728,-0.025544,-9.82116,0.51395327,-0.0045300424,-0.0025494013,0.85780245,-0.12178408,0.19660495,-0.0013213806
0.00181807,-0.00220472,-9.80944,0.5142598,-0.004529538,-0.0025555491,0.8576187,-0.12164324,0.1966978,-0.0013191332
-0.00982025,-0.0223258,-9.81477,0.5145679,-0.0045301095,-0.0025542895,0.85743386,-0.121502034,0.19679186,-0.0013189013
0.00676303,-0.0069262,-9.81986,0.51487786,-0.0045394287,-0.0025518893,0.8572477,-0.121359296,0.19688553,-0.001322497
0.0221259,-0.0239871,-9.79186,0.51518774,-0.004536608,-0.0025466187,0.85706156,-0.12121644,0.19697914,-0.0013217168
-0.00549169,-0.037909,-9.82368,0.5154961,-0.0045412607,-0.0025471703,0.85687613,-0.12107463,0.19707312,-0.0013227789
0.0173225,-0.0133472,-9.81424,0.51580817,-0.0045408816,-0.0025477707,0.85668826,-0.120930456,0.19716723,-0.0013217505
0.0212665,-0.0185993,-9.80852,0.5161152,-0.004538912,-0.002548011,0.85650337,-0.1207886,0.1972598,-0.0013201605
0.00977998,-0.033186,-9.82107,0.5164222,-0.0045356215,-0.002550971,0.8563183,-0.12064705,0.1973532,-0.0013174549
0.0225445,-0.0214977,-9.80918,0.51672906,-0.0045391507,-0.0025477705,0.85613316,-0.12050503,0.19744554,-0.0013188608
-0.0122774,-0.00496849,-9.80692,0.5170397,-0.0045423475,-0.0025431586,0.8559456,-0.12036156,0.19753979,-0.0013204301
-0.000433418,-0.00705012,-9.79572,0.5173562,-0.0045391917,-0.002534351,0.8557544,-0.12021494,0.19763467,-0.0013202756
0.00293786,0.000600249,-9.82106,0.517666,-0.00453703,-0.00253368,0.855567,-0.1200713,0.19772758,-0.0013188081
-0.0138616,-0.0293731,-9.80694,0.51797426,-0.004542802,-0.002541281,0.85538036,-0.11992871,0.19782086,-0.0013188334
0.0243683,-0.0275132,-9.83753,0.518282,-0.0045442996,-0.0025396298,0.855194,-0.11978579,0.19791302,-0.001319084
-0.0112724,-0.0121688,-9.81876,0.5185908,-0.004546108,-0.002542139,0.8550067,-0.119642824,0.19800626,-0.0013185748
0.0151904,-0.0315229,-9.79231,0.51890004,-0.0045514903,-0.00254386,0.85481906,-0.119499095,0.19809863,-0.0013196935
-0.00109891,-0.0391496,-9.81722,0.51921225,-0.0045505925,-0.0025388014,0.85462946,-0.11935398,0.19819169,-0.0013196887
0.0119126,-0.0120451,-9.80465,0.51951975,-0.0045556477,-0.0025370987,0.85444254,-0.119211406,0.19828424,-0.0013214207
-0.0190913,0.0064744,-9.8062,0.519828,-0.00455858,-0.00254177,0.854255,-0.11906791,0.19837604,-0.0013209049
-0.0139909,-0.0301381,-9.82656,0.52013695,-0.0045647896,-0.0025480597,0.8540669,-0.11892453,0.19846879,-0.001321386
-0.0111905,-0.0163459,-9.83228,0.520442,-0.0045631104,-0.0025383502,0.85388106,-0.118782416,0.19855948,-0.0013220845
0.0238705,-0.0222559,-9.81159,0.52075815,-0.0045597516,-0.002533411,0.8536883,-0.11863506,0.19865316,-0.0013210435
0.00240393,-0.0123487,-9.80962,0.521065,-0.00456468,-0.0025345602,0.853501,-0.11849245,0.19874503,-0.001322111
0.00464049,-0.021425,-9.80856,0.521378,-0.0045618596,-0.0025303098,0.8533099,-0.11834646,0.1988376,-0.0013211512
0.00140748,-0.037166,-9.82859,0.52168584,-0.0045621884,-0.0025301191,0.8531217,-0.11820327,0.19892952,-0.0013206219
0.00707787,-0.00827394,-9.79383,0.5219922,-0.0045600217,-0.002526451,0.8529343,-0.118060134,0.1990201,-0.00131982
-0.000468805,-0.0363979,-9.81164,0.52230114,-0.004560341,-0.0025277506,0.8527452,-0.11791625,0.19911215,-0.0013189602
-0.0216514,-0.0377249,-9.79667,0.5226142,-0.0045625316,-0.002525311,0.85255337,-0.117769845,0.19920437,-0.0013196587
-0.0235054,0.0158172,-9.8187,0.5229199,-0.004566179,-0.0025226395,0.85236585,-0.117626786,0.19929448,-0.0013210195
0.00961109,-0.0129493,-9.82296,0.52322906,-0.0045705508,-0.0025130603,0.85217613,-0.11748255,0.19938627,-0.0013241711
-0.00374362,-0.00740551,-9.82077,0.52353394,-0.0045738993,-0.0025101595,0.85198885,-0.1173397,0.19947596,-0.0013254597
-0.0235862,-0.0283597,-9.83035,0.5238418,-0.004567958,-0.002506359,0.85179967,-0.117195904,0.19956724,-0.0013231442
-0.00778869,-0.0431978,-9.80075,0.524145,-0.0045737703,-0.00251061,0.85161304,-0.11705359,0.19965634,-0.0013238867
-0.022916,-0.0164504,-9.83282,0.5244539,-0.004579219,-0.0025110994,0.85142285,-0.11690907,0.19974773,-0.0013252876
-0.0123578,-0.0316265,-9.82268,0.5247563,-0.0045862026,-0.0025082515,0.85123646,-0.11676695,0.1998364,-0.0013280484
0.0107487,-0.0194673,-9.81987,0.5250662,-0.0045869616,-0.002506221,0.8510453,-0.116621755,0.19992793,-0.001328075
0.00803496,-0.00599324,-9.8127,0.525373,-0.00458233,-0.00250304,0.850856,-0.116477415,0.20001765,-0.0013261507
-0.00257986,-0.0298438,-9.79956,0.525679,-0.00458285,-0.00250008,0.850667,-0.116333775,0.20010795,-0.0013262887
0.00705537,-0.0299343,-9.80717,0.5259842,-0.004579132,-0.002499751,0.85047835,-0.11619006,0.20019703,-0.0013241187
-0.00605539,-0.0305093,-9.82157,0.52629006,-0.0045779105,-0.0024955703,0.8502891,-0.11604584,0.20028622,-0.0013238058
0.0100103,0.000848801,-9.81339,0.526594,-0.0045833094,-0.0024922,0.85010093,-0.11590287,0.2003757,-0.0013260271
0.00364889,-0.00406431,-9.81783,0.5267568,-0.004608468,-0.002556249,0.8499997,-0.11582568,0.20042592,-0.0013218945
0.00520794,-0.0190576,-9.80786,0.52706176,-0.004611558,-0.0025592588,0.8498106,-0.115682065,0.20051557,-0.0013217602
0.0195742,-0.0301494,-9.81951,0.52736783,-0.0046167783,-0.002550539,0.8496207,-0.11553728,0.20060456,-0.0013250528
0.0228688,-0.0293667,-9.82087,0.52767307,-0.0046213507,-0.0025551603,0.8494311,-0.1153933,0.20069413,-0.0013251662
-0.0172817,-0.0391875,-9.82866,0.527979,-0.00462057,-0.0025533,0.849241,-0.115248494,0.20078288,-0.0013245088
0.033668,-0.0332609,-9.77658,0.5282823,-0.0046203723,-0.0025444312,0.8490524,-0.1151052,0.20087175,-0.0013256381
-0.00321418,-0.00990164,-9.82404,0.5285838,-0.0046185884,-0.0025469891,0.84886473,-0.11496226,0.20095916,-0.0013236136
0.0083729,0.000131498,-9.79572,0.5288877,-0.004619257,-0.0025448983,0.84867543,-0.11481866,0.20104796,-0.00132361
0.0112104,-0.01696,-9.81404,0.52919376,-0.0046249377,-0.0025458687,0.8484846,-0.11467335,0.20113641,-0.0013249643
0.0071757,-0.0118135,-9.79749,0.529496,-0.0046310797,-0.0025424398,0.848296,-0.11453029,0.2012246,-0.0013274893
-0.0122175,-0.0023064,-9.81855,0.5297958,-0.0046300585,-0.0025438692,0.84810877,-0.11438776,0.2013112,-0.001326026
0.00670461,-0.0153415,-9.80578,0.5301022,-0.0046289917,-0.0025393208,0.8479173,-0.114242665,0.20140028,-0.0013258529
-0.0080245,-0.0158041,-9.78865,0.5304031,-0.0046290406,-0.0025400703,0.84772915,-0.11409954,0.20148696,-0.0013249748
-0.00258252,-0.0225143,-9.80451,0.5307039,-0.004624959,-0.0025414897,0.84754086,-0.11395688,0.20157439,-0.0013222739
0.0181443,-0.019182,-9.81198,0.53100395,-0.0046266494,-0.0025338097,0.8473529,-0.11381414,0.20166057,-0.0013239307
0.0240026,-0.0207167,-9.82552,0.5313081,-0.0046266112,-0.0025362708,0.84716225,-0.11366986,0.20174865,-0.0013226413
-0.00916497,-0.00524723,-9.80142,0.5316111,-0.004624691,-0.0025319704,0.84697217,-0.11352606,0.2018363,-0.0013220845
-0.00672541,-0.0318832,-9.80864,0.5319121,-0.004629971,-0.0025301503,0.84678316,-0.113382645,0.20192246,-0.00132391
-0.0165177,-0.00918617,-9.81852,0.5322161,-0.0046361703,-0.0025254702,0.8465921,-0.11323831,0.20201012,-0.0013267433
0.00844625,-0.00702723,-9.79788,0.53252,-0.0046369396,-0.0025223899,0.846401,-0.113093495,0.2020968,-0.0013270095
0.0178279,0.00107732,-9.80199,0.5328182,-0.004636422,-0.0025211808,0.8462133,-0.112951845,0.20218273,-0.0013263583
0.00243334,-0.00999641,-9.83116,0.5331201,-0.004634271,-0.0025163605,0.84602314,-0.1128079,0.20226865,-0.0013258315
0.00667954,-0.0287807,-9.83102,0.53342426,-0.004638102,-0.0025177312,0.8458314,-0.11266328,0.20235595,-0.0013263635
0.0149449,0.00142772,-9.79411,0.5337241,-0.004641971,-0.0025147204,0.8456422,-0.112520605,0.20244204,-0.0013278942
0.0126629,-0.0116056,-9.81927,0.53402275,-0.004639638,-0.0025147588,0.8454536,-0.112378106,0.20252675,-0.0013262253
0.0100887,-0.0129785,-9.80872,0.53432834,-0.004638463,-0.0025136017,0.84526056,-0.11223262,0.20261414,-0.0013252813
0.0134687,-0.0297773,-9.8124,0.5346273,-0.0046381727,-0.0025118815,0.8450715,-0.11208977,0.20269878,-0.0013248328
-0.00660795,-0.0155479,-9.81024,0.5349288,-0.004639258,-0.002504149,0.8448807,-0.11194612,0.20278485,-0.0013262827
0.00464451,-0.0204459,-9.79628,0.5352269,-0.0046406193,-0.0025061595,0.8446919,-0.11180399,0.20286997,-0.0013256809
0.00522928,-0.00957851,-9.81169,0.53552496,-0.00463876,-0.00250492,0.8445029,-0.1116613,0.20295413,-0.0013244891
-0.00381521,-0.0206192,-9.82007,0.535829,-0.0046391804,-0.00250429,0.84431005,-0.111516126,0.20304064,-0.0013240774
0.0143857,-0.0229031,-9.81382,0.5361281,-0.0046469606,-0.0025033003,0.84412014,-0.1113728,0.20312485,-0.0013267387
0.0300457,-0.0296391,-9.808,0.5364301,-0.004653211,-0.0024981806,0.8439282,-0.11122829,0.2032107,-0.0013296979
0.0101347,-0.0104063,-9.81776,0.53672975,-0.004661298,-0.002492479,0.84373766,-0.11108482,0.20329583,-0.0013335374
0.00432441,-0.0132888,-9.78442,0.53702116,-0.0046606613,-0.0024934707,0.84355223,-0.11094486,0.20337781,-0.0013323537
0.00755413,-0.0170347,-9.81287,0.5373169,-0.004658459,-0.0024815898,0.8433639,-0.110803016,0.2034618,-0.0013334124
0.00823732,-0.018251,-9.82103,0.53761494,-0.00465626,-0.00248171,0.8431739,-0.11066008,0.20354627,-0.0013317786
-0.00294729,-0.00560849,-9.81112,0.53791106,-0.0046544108,-0.0024794203,0.8429851,-0.11051748,0.20362929,-0.0013308255
-0.00455084,-0.0316785,-9.79944,0.5382029,-0.004656509,-0.0024777194,0.8427988,-0.11037716,0.20371205,-0.001331355
-0.00806844,-0.0343241,-9.82058,0.5384988,-0.0046534487,-0.0024753492,0.84260976,-0.11023486,0.20379576,-0.0013299343
-0.00640871,-0.0180808,-9.79446,0.5387971,-0.0046556704,-0.0024720603,0.8424191,-0.11009074,0.20387916,-0.0013308486
-0.000419761,-0.0215353,-9.8381,0.53909665,-0.004651597,-0.0024756084,0.84222746,-0.10994641,0.20396373,-0.0013276766
-0.00781999,-0.0391608,-9.82524,0.5393891,-0.004651491,-0.0024754405,0.8420402,-0.109805316,0.20404637,-0.0013269639
-0.00679867,-0.0117921,-9.81895,0.539689,-0.0046496,-0.00247279,0.841848,-0.10966012,0.20412996,-0.0013260645
0.0103756,-0.023764,-9.81451,0.5399881,-0.0046545006,-0.0024700805,0.84165615,-0.1095156,0.20421417,-0.0013279365
0.00562587,-0.0229744,-9.81198,0.5402799,-0.004652169,-0.0024715597,0.8414689,-0.10937455,0.20429641,-0.0013259536
-0.0117419,-0.0137526,-9.8093,0.54057395,-0.0046563996,-0.00247221,0.84128,-0.109231785,0.20437828,-0.0013268027
0.00152167,-0.00938911,-9.81672,0.540871,-0.0046567903,-0.0024731501,0.841089,-0.109087996,0.2044617,-0.0013260307
0.000407435,-0.0294651,-9.78665,0.5411661,-0.004659241,-0.0024724605,0.84089917,-0.10894505,0.20454454,-0.0013264657
-0.00110838,-0.0232841,-9.81884,0.54146,-0.0046619596,-0.0024728,0.84071,-0.1088021,0.20462611,-0.0013267739
0.00327611,-0.0190251,-9.80823,0.54174197,-0.0046854196,-0.0025326498,0.84052795,-0.108665235,0.20470548,-0.0013220342
-0.00340672,-0.0212527,-9.80942,0.542038,-0.0046887402,-0.0025298602,0.84033704,-0.108521536,0.20478833,-0.0013232849
-0.00679073,-0.0326552,-9.80494,0.54232985,-0.004688629,-0.0025282693,0.84014875,-0.108379416,0.20486908,-0.0013228826
0.0146885,-0.0233961,-9.81381,0.542627,-0.0046862895,-0.0025253699,0.83995694,-0.10823504,0.20495202,-0.0013218699
6.13223e-05,0.0126387,-9.79447,0.54292095,-0.0046835896,-0.0025256698,0.8397669,-0.108092085,0.20503408,-0.0013199946
0.00659172,-0.0096706,-9.79595,0.5432172,-0.004686942,-0.002526711,0.8395753,-0.107947916,0.20511663,-0.0013203918
-0.012521,-0.0405929,-9.82468,0.5435099,-0.004685439,-0.0025223095,0.83938587,-0.107804984,0.20519729,-0.0013200679
-0.0021444,-0.021218,-9.79901,0.5438,-0.00469013,-0.0025225298,0.839198,-0.10766365,0.20527808,-0.0013212082
-0.007507,-0.0213765,-9.7933,0.5440979,-0.004693199,-0.0025257694,0.8390048,-0.10751838,0.20536081,-0.0013209863
-0.00969954,-0.0224538,-9.8074,0.54439384,-0.0046953787,-0.0025288793,0.83881277,-0.10737356,0.20544207,-0.0013204331
0.00579804,-0.00469122,-9.81216,0.54468304,-0.0046979403,-0.0025242402,0.838625,-0.107232384,0.20552239,-0.0013218208
0.0190848,-0.0256256,-9.81238,0.54497397,-0.00469496,-0.00252455,0.838436,-0.10709026,0.2056031,-0.0013198392
0.00264932,-0.0292308,-9.82693,0.5452642,-0.0047005615,-0.0025248209,0.8382473,-0.106948294,0.20568356,-0.001321331
0.00207512,-0.0408813,-9.80807,0.5455592,-0.004695012,-0.002517791,0.8380553,-0.106803596,0.20576422,-0.0013199724
0.0220122,-0.0178448,-9.81486,0.5458463,-0.0046933223,-0.0025143214,0.83786845,-0.10666302,0.20584372,-0.0013193842
-0.0018898,-0.0108244,-9.82048,0.5461388,-0.0046932786,-0.0025134792,0.8376778,-0.10651955,0.20592459,-0.001318845
-0.00416367,-0.0041834,-9.81821,0.5464292,-0.004692782,-0.0025177111,0.83748835,-0.10637705,0.20600483,-0.001316967
-0.00072625,-0.0232283,-9.79969,0.54671913,-0.004689791,-0.0025160005,0.83729917,-0.10623433,0.20608392,-0.0013154378
-0.0116056,-0.00491047,-9.81191,0.5470131,-0.004689301,-0.0025142005,0.8371071,-0.106089786,0.20616494,-0.0013149314
0.014729,-0.0178435,-9.80943,0.54730886,-0.004686579,-0.0025108494,0.8369138,-0.10594427,0.20624633,-0.0013138761
0.0150681,-0.0112823,-9.81955,0.5476039,-0.004683689,-0.0025085495,0.8367208,-0.10579895,0.20632748,-0.0013125134
-0.0277583,-0.0259547,-9.80051,0.54789996,-0.00468676,-0.0025074498,0.836527,-0.10565249,0.20640793,-0.0013132683
-0.0100712,-0.0170395,-9.81773,0.54819,-0.00468718,-0.0025084498,0.836337,-0.10550944,0.20648766,-0.0013124935
0.00930494,-0.0134473,-9.79793,0.548484,-0.00469588,-0.0025041103,0.8361441,-0.10536415,0.20656835,-0.0013162695
0.00772826,-0.00448219,-9.81755,0.5487709,-0.004697789,-0.0025014796,0.83595586,-0.105222285,0.20664717,-0.0013169341
0.0166038,-0.0251613,-9.8134,0.54906183,-0.0046990686,-0.0025015294,0.83576477,-0.105078,0.206726,-0.0013167148
0.0168852,-0.0176488,-9.81467,0.54935205,-0.0046977904,-0.0024944802,0.8355741,-0.104934394,0.20680545,-0.0013171078
0.00370644,0.000161374,-9.79257,0.54964286,-0.004706239,-0.0024977992,0.83538276,-0.10479045,0.20688497,-0.0013190286
0.0145436,-0.0103382,-9.84001,0.54992807,-0.0047077504,-0.0024896201,0.83519506,-0.10464922,0.20696296,-0.001320822
0.00653144,-0.0112152,-9.80456,0.55022174,-0.004709548,-0.0024825789,0.8350016,-0.10450329,0.20704208,-0.0013224445
0.00156142,-0.0211189,-9.80193,0.5505049,-0.0047091898,-0.0024834399,0.8348149,-0.104362875,0.20711944,-0.0013214091
0.0128726,-0.0319786,-9.79311,0.55080014,-0.004706921,-0.0024829807,0.8346202,-0.10421653,0.20719966,-0.001319882
-0.00296897,-0.0316518,-9.80857,0.55108625,-0.004706212,-0.002481021,0.83443135,-0.10407469,0.20727749,-0.0013193539
-0.0132209,-0.0279634,-9.79659,0.5513759,-0.0047112694,-0.0024754098,0.8342399,-0.10393093,0.20735614,-0.0013219817
0.00706582,-0.0201512,-9.8164,0.55166376,-0.004707228,-0.002480419,0.83404964,-0.103787765,0.20743328,-0.0013184951
0.0103572,-0.0300457,-9.79297,0.5519478,-0.004710418,-0.002475369,0.8338617,-0.103646845,0.20751026,-0.0013202608
0.00780834,-0.0386445,-9.79592,0.5522329,-0.004717259,-0.0024756796,0.8336729,-0.10350537,0.2075874,-0.0013222507
